"","swis_code","reassessed","appointed","year","cohort"
"1584","43800",0,0,"1995",14
"1585","43800",0,0,"1996",14
"1586","43800",0,0,"1997",14
"1587","43800",0,0,"1998",14
"1588","43800",0,1,"1999",14
"1589","43800",0,1,"2000",14
"1590","43800",0,1,"2001",14
"1591","43800",100,1,"2002",14
"1592","43800",0,1,"2003",14
"1593","43800",0,1,"2004",14
"1594","43800",0,1,"2005",14
"1595","43800",0,1,"2006",14
"1596","43800",0,1,"2007",14
"1597","43800",100,1,"2008",14
"1598","43800",100,1,"2009",14
"1599","43800",100,1,"2010",14
"1600","43800",0,1,"2011",14
"1626","44200",0,0,"1987",5
"1627","44200",0,0,"1988",5
"1628","44200",0,0,"1989",5
"1629","44200",0,0,"1990",5
"1630","44200",0,0,"1991",5
"1631","44200",0,0,"1992",5
"1632","44200",0,0,"1993",5
"1633","44200",0,0,"1994",5
"1634","44200",0,0,"1995",5
"1635","44200",0,0,"1996",5
"1636","44200",0,0,"1997",5
"1637","44200",0,0,"1998",5
"1638","44200",0,0,"1999",5
"1639","44200",0,0,"2000",5
"1640","44200",0,0,"2001",5
"1641","44200",0,0,"2002",5
"1642","44200",0,0,"2003",5
"1643","44200",0,0,"2004",5
"1644","44200",0,0,"2005",5
"1645","44200",0,0,"2006",5
"1646","44200",0,0,"2007",5
"1647","44200",0,1,"2008",5
"1648","44200",0,1,"2009",5
"1649","44200",0,1,"2010",5
"1650","44200",0,1,"2011",5
"1651","44400",0,0,"1987",5
"1652","44400",0,0,"1988",5
"1653","44400",0,0,"1989",5
"1654","44400",0,0,"1990",5
"1655","44400",0,0,"1991",5
"1656","44400",0,0,"1992",5
"1657","44400",0,0,"1993",5
"1658","44400",0,0,"1994",5
"1659","44400",0,0,"1995",5
"1660","44400",0,0,"1996",5
"1661","44400",0,0,"1997",5
"1662","44400",0,0,"1998",5
"1663","44400",0,0,"1999",5
"1664","44400",0,0,"2000",5
"1665","44400",0,0,"2001",5
"1666","44400",0,0,"2002",5
"1667","44400",0,0,"2003",5
"1668","44400",0,0,"2004",5
"1669","44400",0,0,"2005",5
"1670","44400",0,0,"2006",5
"1671","44400",0,0,"2007",5
"1672","44400",0,1,"2008",5
"1673","44400",0,1,"2009",5
"1674","44400",0,1,"2010",5
"1675","44400",100,1,"2011",5
"1726","45000",0,0,"1987",5
"1727","45000",0,0,"1988",5
"1728","45000",0,0,"1989",5
"1729","45000",0,0,"1990",5
"1730","45000",0,0,"1991",5
"1731","45000",0,0,"1992",5
"1732","45000",0,0,"1993",5
"1733","45000",0,0,"1994",5
"1734","45000",0,0,"1995",5
"1735","45000",0,0,"1996",5
"1736","45000",0,0,"1997",5
"1737","45000",0,0,"1998",5
"1738","45000",0,0,"1999",5
"1739","45000",0,0,"2000",5
"1740","45000",0,0,"2001",5
"1741","45000",0,0,"2002",5
"1742","45000",0,0,"2003",5
"1743","45000",0,0,"2004",5
"1744","45000",0,0,"2005",5
"1745","45000",0,0,"2006",5
"1746","45000",0,0,"2007",5
"1747","45000",0,1,"2008",5
"1748","45000",0,1,"2009",5
"1749","45000",100,1,"2010",5
"1750","45000",0,1,"2011",5
"1751","45200",0,0,"1987",14
"1752","45200",0,0,"1988",14
"1753","45200",0,0,"1989",14
"1754","45200",0,0,"1990",14
"1755","45200",0,0,"1991",14
"1756","45200",0,0,"1992",14
"1757","45200",0,0,"1993",14
"1758","45200",0,0,"1994",14
"1759","45200",0,0,"1995",14
"1760","45200",0,0,"1996",14
"1761","45200",0,0,"1997",14
"1762","45200",100,0,"1998",14
"1763","45200",0,1,"1999",14
"1764","45200",0,1,"2000",14
"1765","45200",0,1,"2001",14
"1766","45200",0,1,"2002",14
"1767","45200",0,1,"2003",14
"1768","45200",0,1,"2004",14
"1769","45200",0,1,"2005",14
"1770","45200",0,1,"2006",14
"1771","45200",0,1,"2007",14
"1772","45200",0,1,"2008",14
"1773","45200",0,1,"2009",14
"1774","45200",0,1,"2010",14
"1775","45200",100,1,"2011",14
"1776","45400",0,0,"1987",24
"1777","45400",0,0,"1988",24
"1778","45400",0,1,"1989",24
"1779","45400",100,1,"1990",24
"1780","45400",0,1,"1991",24
"1781","45400",0,1,"1992",24
"1782","45400",0,1,"1993",24
"1783","45400",0,1,"1994",24
"1784","45400",100,1,"1995",24
"1785","45400",0,1,"1996",24
"1786","45400",0,1,"1997",24
"1787","45400",0,1,"1998",24
"1788","45400",0,1,"1999",24
"1789","45400",0,1,"2000",24
"1790","45400",0,1,"2001",24
"1791","45400",100,1,"2002",24
"1792","45400",0,1,"2003",24
"1793","45400",0,1,"2004",24
"1794","45400",0,1,"2005",24
"1795","45400",0,1,"2006",24
"1796","45400",0,1,"2007",24
"1797","45400",0,1,"2008",24
"1798","45400",0,1,"2009",24
"1799","45400",0,1,"2010",24
"1800","45400",0,1,"2011",24
"1801","45600",0,0,"1987",22
"1802","45600",0,0,"1988",22
"1803","45600",0,0,"1989",22
"1804","45600",0,0,"1990",22
"1805","45600",0,1,"1991",22
"1806","45600",0,1,"1992",22
"1807","45600",0,1,"1993",22
"1808","45600",0,1,"1994",22
"1809","45600",0,1,"1995",22
"1810","45600",0,1,"1996",22
"1811","45600",0,1,"1997",22
"1812","45600",0,1,"1998",22
"1813","45600",100,1,"1999",22
"1814","45600",0,1,"2000",22
"1815","45600",0,1,"2001",22
"1816","45600",0,1,"2002",22
"1817","45600",100,1,"2003",22
"1818","45600",0,1,"2004",22
"1819","45600",0,1,"2005",22
"1820","45600",0,1,"2006",22
"1821","45600",0,1,"2007",22
"1822","45600",0,1,"2008",22
"1823","45600",0,1,"2009",22
"1824","45600",0,1,"2010",22
"1825","45600",0,1,"2011",22
"1826","45800",0,0,"1987",11
"1827","45800",0,0,"1988",11
"1828","45800",0,0,"1989",11
"1829","45800",0,0,"1990",11
"1830","45800",0,0,"1991",11
"1831","45800",100,0,"1992",11
"1832","45800",0,0,"1993",11
"1833","45800",0,0,"1994",11
"1834","45800",0,0,"1995",11
"1835","45800",0,0,"1996",11
"1836","45800",0,0,"1997",11
"1837","45800",0,0,"1998",11
"1838","45800",0,0,"1999",11
"1839","45800",0,0,"2000",11
"1840","45800",100,0,"2001",11
"1841","45800",0,1,"2002",11
"1842","45800",0,1,"2003",11
"1843","45800",0,1,"2004",11
"1844","45800",0,1,"2005",11
"1845","45800",0,1,"2006",11
"1846","45800",0,1,"2007",11
"1847","45800",0,1,"2008",11
"1848","45800",0,1,"2009",11
"1849","45800",100,1,"2010",11
"1850","45800",0,1,"2011",11
"1851","46000",0,0,"1987",12
"1852","46000",0,0,"1988",12
"1853","46000",0,0,"1989",12
"1854","46000",0,0,"1990",12
"1855","46000",100,0,"1991",12
"1856","46000",0,0,"1992",12
"1857","46000",0,0,"1993",12
"1858","46000",0,0,"1994",12
"1859","46000",0,0,"1995",12
"1860","46000",100,0,"1996",12
"1861","46000",0,0,"1997",12
"1862","46000",0,0,"1998",12
"1863","46000",0,0,"1999",12
"1864","46000",0,0,"2000",12
"1865","46000",0,1,"2001",12
"1866","46000",0,1,"2002",12
"1867","46000",0,1,"2003",12
"1868","46000",100,1,"2004",12
"1869","46000",0,1,"2005",12
"1870","46000",100,1,"2006",12
"1871","46000",100,1,"2007",12
"1872","46000",100,1,"2008",12
"1873","46000",100,1,"2009",12
"1874","46000",100,1,"2010",12
"1875","46000",100,1,"2011",12
"1876","46200",0,0,"1987",1
"1877","46200",0,0,"1988",1
"1878","46200",100,0,"1989",1
"1879","46200",0,0,"1990",1
"1880","46200",0,0,"1991",1
"1881","46200",0,0,"1992",1
"1882","46200",0,0,"1993",1
"1883","46200",0,0,"1994",1
"1884","46200",0,0,"1995",1
"1885","46200",0,0,"1996",1
"1886","46200",0,0,"1997",1
"1887","46200",0,0,"1998",1
"1888","46200",0,0,"1999",1
"1889","46200",100,0,"2000",1
"1890","46200",0,0,"2001",1
"1891","46200",0,0,"2002",1
"1892","46200",0,0,"2003",1
"1893","46200",0,0,"2004",1
"1894","46200",0,0,"2005",1
"1895","46200",0,0,"2006",1
"1896","46200",0,0,"2007",1
"1897","46200",0,0,"2008",1
"1898","46200",0,0,"2009",1
"1899","46200",0,0,"2010",1
"1900","46200",0,0,"2011",1
"1901","46400",0,0,"1987",12
"1902","46400",0,0,"1988",12
"1903","46400",0,0,"1989",12
"1904","46400",0,0,"1990",12
"1905","46400",0,0,"1991",12
"1906","46400",0,0,"1992",12
"1907","46400",0,0,"1993",12
"1908","46400",0,0,"1994",12
"1909","46400",0,0,"1995",12
"1910","46400",0,0,"1996",12
"1911","46400",0,0,"1997",12
"1912","46400",0,0,"1998",12
"1913","46400",0,0,"1999",12
"1914","46400",0,0,"2000",12
"1915","46400",100,1,"2001",12
"1916","46400",0,1,"2002",12
"1917","46400",0,1,"2003",12
"1918","46400",0,1,"2004",12
"1919","46400",0,1,"2005",12
"1920","46400",0,1,"2006",12
"1921","46400",0,1,"2007",12
"1922","46400",0,1,"2008",12
"1923","46400",0,1,"2009",12
"1924","46400",0,1,"2010",12
"1925","46400",0,1,"2011",12
"1951","46800",0,0,"1987",22
"1952","46800",100,0,"1988",22
"1953","46800",0,0,"1989",22
"1954","46800",0,0,"1990",22
"1955","46800",100,1,"1991",22
"1956","46800",0,1,"1992",22
"1957","46800",0,1,"1993",22
"1958","46800",0,1,"1994",22
"1959","46800",0,1,"1995",22
"1960","46800",0,1,"1996",22
"1961","46800",0,1,"1997",22
"1962","46800",0,1,"1998",22
"1963","46800",0,1,"1999",22
"1964","46800",0,1,"2000",22
"1965","46800",0,1,"2001",22
"1966","46800",0,1,"2002",22
"1967","46800",100,1,"2003",22
"1968","46800",0,1,"2004",22
"1969","46800",0,1,"2005",22
"1970","46800",0,1,"2006",22
"1971","46800",0,1,"2007",22
"1972","46800",0,1,"2008",22
"1973","46800",0,1,"2009",22
"1974","46800",0,1,"2010",22
"1975","46800",0,1,"2011",22
"2051","47600",0,0,"1987",1
"2052","47600",0,0,"1988",1
"2053","47600",0,0,"1989",1
"2054","47600",0,0,"1990",1
"2055","47600",100,0,"1991",1
"2056","47600",0,0,"1992",1
"2057","47600",0,0,"1993",1
"2058","47600",0,0,"1994",1
"2059","47600",0,0,"1995",1
"2060","47600",0,0,"1996",1
"2061","47600",0,0,"1997",1
"2062","47600",0,0,"1998",1
"2063","47600",100,0,"1999",1
"2064","47600",0,0,"2000",1
"2065","47600",100,0,"2001",1
"2066","47600",100,0,"2002",1
"2067","47600",100,0,"2003",1
"2068","47600",100,0,"2004",1
"2069","47600",100,0,"2005",1
"2070","47600",100,0,"2006",1
"2071","47600",0,0,"2007",1
"2072","47600",0,0,"2008",1
"2073","47600",0,0,"2009",1
"2074","47600",0,0,"2010",1
"2075","47600",0,0,"2011",1
"2176","52000",0,0,"1987",18
"2177","52000",0,0,"1988",18
"2178","52000",0,0,"1989",18
"2179","52000",0,0,"1990",18
"2180","52000",0,0,"1991",18
"2181","52000",0,0,"1992",18
"2182","52000",0,0,"1993",18
"2183","52000",0,0,"1994",18
"2184","52000",0,1,"1995",18
"2185","52000",0,1,"1996",18
"2186","52000",100,1,"1997",18
"2187","52000",0,1,"1998",18
"2188","52000",0,1,"1999",18
"2189","52000",0,1,"2000",18
"2190","52000",0,1,"2001",18
"2191","52000",0,1,"2002",18
"2192","52000",0,1,"2003",18
"2193","52000",0,1,"2004",18
"2194","52000",0,1,"2005",18
"2195","52000",100,1,"2006",18
"2196","52000",0,1,"2007",18
"2197","52000",0,1,"2008",18
"2198","52000",0,1,"2009",18
"2199","52000",0,1,"2010",18
"2200","52000",100,1,"2011",18
"2201","52200",0,0,"1987",18
"2202","52200",0,0,"1988",18
"2203","52200",100,0,"1989",18
"2204","52200",0,0,"1990",18
"2205","52200",0,0,"1991",18
"2206","52200",0,0,"1992",18
"2207","52200",0,0,"1993",18
"2208","52200",0,0,"1994",18
"2209","52200",0,1,"1995",18
"2210","52200",0,1,"1996",18
"2211","52200",0,1,"1997",18
"2212","52200",0,1,"1998",18
"2213","52200",0,1,"1999",18
"2214","52200",0,1,"2000",18
"2215","52200",100,1,"2001",18
"2216","52200",0,1,"2002",18
"2217","52200",0,1,"2003",18
"2218","52200",0,1,"2004",18
"2219","52200",0,1,"2005",18
"2220","52200",0,1,"2006",18
"2221","52200",100,1,"2007",18
"2222","52200",0,1,"2008",18
"2223","52200",0,1,"2009",18
"2224","52200",0,1,"2010",18
"2225","52200",0,1,"2011",18
"2251","52600",0,0,"1987",18
"2252","52600",0,0,"1988",18
"2253","52600",0,0,"1989",18
"2254","52600",0,0,"1990",18
"2255","52600",0,0,"1991",18
"2256","52600",0,0,"1992",18
"2257","52600",0,0,"1993",18
"2258","52600",0,0,"1994",18
"2259","52600",0,1,"1995",18
"2260","52600",0,1,"1996",18
"2261","52600",0,1,"1997",18
"2262","52600",0,1,"1998",18
"2263","52600",0,1,"1999",18
"2264","52600",0,1,"2000",18
"2265","52600",0,1,"2001",18
"2266","52600",0,1,"2002",18
"2267","52600",100,1,"2003",18
"2268","52600",0,1,"2004",18
"2269","52600",0,1,"2005",18
"2270","52600",0,1,"2006",18
"2271","52600",0,1,"2007",18
"2272","52600",0,1,"2008",18
"2273","52600",0,1,"2009",18
"2274","52600",0,1,"2010",18
"2275","52600",0,1,"2011",18
"2276","52800",0,0,"1987",1
"2277","52800",100,0,"1988",1
"2278","52800",0,0,"1989",1
"2279","52800",0,0,"1990",1
"2280","52800",0,0,"1991",1
"2281","52800",0,0,"1992",1
"2282","52800",0,0,"1993",1
"2283","52800",0,0,"1994",1
"2284","52800",0,0,"1995",1
"2285","52800",0,0,"1996",1
"2286","52800",0,0,"1997",1
"2287","52800",0,0,"1998",1
"2288","52800",0,0,"1999",1
"2289","52800",0,0,"2000",1
"2290","52800",0,0,"2001",1
"2291","52800",0,0,"2002",1
"2292","52800",0,0,"2003",1
"2293","52800",0,0,"2004",1
"2294","52800",0,0,"2005",1
"2295","52800",0,0,"2006",1
"2296","52800",0,0,"2007",1
"2297","52800",0,0,"2008",1
"2298","52800",0,0,"2009",1
"2299","52800",0,0,"2010",1
"2300","52800",0,0,"2011",1
"2301","53000",0,0,"1987",23
"2302","53000",0,0,"1988",23
"2303","53000",0,0,"1989",23
"2304","53000",0,1,"1990",23
"2305","53000",0,1,"1991",23
"2306","53000",0,1,"1992",23
"2307","53000",0,1,"1993",23
"2308","53000",0,1,"1994",23
"2309","53000",0,1,"1995",23
"2310","53000",100,1,"1996",23
"2311","53000",0,1,"1997",23
"2312","53000",0,1,"1998",23
"2313","53000",0,1,"1999",23
"2314","53000",0,1,"2000",23
"2315","53000",0,1,"2001",23
"2316","53000",0,1,"2002",23
"2317","53000",100,1,"2003",23
"2318","53000",0,1,"2004",23
"2319","53000",0,1,"2005",23
"2320","53000",0,1,"2006",23
"2321","53000",0,1,"2007",23
"2322","53000",0,1,"2008",23
"2323","53000",100,1,"2009",23
"2324","53000",100,1,"2010",23
"2325","53000",100,1,"2011",23
"2326","53200",0,0,"1987",12
"2327","53200",0,0,"1988",12
"2328","53200",0,0,"1989",12
"2329","53200",0,0,"1990",12
"2330","53200",0,0,"1991",12
"2331","53200",0,0,"1992",12
"2332","53200",0,0,"1993",12
"2333","53200",0,0,"1994",12
"2334","53200",0,0,"1995",12
"2335","53200",0,0,"1996",12
"2336","53200",0,0,"1997",12
"2337","53200",0,0,"1998",12
"2338","53200",0,0,"1999",12
"2339","53200",100,0,"2000",12
"2340","53200",0,1,"2001",12
"2341","53200",0,1,"2002",12
"2342","53200",100,1,"2003",12
"2343","53200",100,1,"2004",12
"2344","53200",100,1,"2005",12
"2345","53200",100,1,"2006",12
"2346","53200",100,1,"2007",12
"2347","53200",100,1,"2008",12
"2348","53200",100,1,"2009",12
"2349","53200",100,1,"2010",12
"2350","53200",100,1,"2011",12
"2376","53600",0,0,"1987",18
"2377","53600",0,0,"1988",18
"2378","53600",0,0,"1989",18
"2379","53600",0,0,"1990",18
"2380","53600",0,0,"1991",18
"2381","53600",0,0,"1992",18
"2382","53600",0,0,"1993",18
"2383","53600",0,0,"1994",18
"2384","53600",0,1,"1995",18
"2385","53600",0,1,"1996",18
"2386","53600",0,1,"1997",18
"2387","53600",100,1,"1998",18
"2388","53600",0,1,"1999",18
"2389","53600",0,1,"2000",18
"2390","53600",0,1,"2001",18
"2391","53600",0,1,"2002",18
"2392","53600",0,1,"2003",18
"2393","53600",0,1,"2004",18
"2394","53600",100,1,"2005",18
"2395","53600",0,1,"2006",18
"2396","53600",0,1,"2007",18
"2397","53600",0,1,"2008",18
"2398","53600",0,1,"2009",18
"2399","53600",100,1,"2010",18
"2400","53600",100,1,"2011",18
"2401","53800",0,0,"1987",18
"2402","53800",0,0,"1988",18
"2403","53800",0,0,"1989",18
"2404","53800",0,0,"1990",18
"2405","53800",0,0,"1991",18
"2406","53800",0,0,"1992",18
"2407","53800",0,0,"1993",18
"2408","53800",0,0,"1994",18
"2409","53800",0,1,"1995",18
"2410","53800",0,1,"1996",18
"2411","53800",100,1,"1997",18
"2412","53800",0,1,"1998",18
"2413","53800",0,1,"1999",18
"2414","53800",0,1,"2000",18
"2415","53800",0,1,"2001",18
"2416","53800",0,1,"2002",18
"2417","53800",0,1,"2003",18
"2418","53800",0,1,"2004",18
"2419","53800",0,1,"2005",18
"2420","53800",0,1,"2006",18
"2421","53800",0,1,"2007",18
"2422","53800",0,1,"2008",18
"2423","53800",0,1,"2009",18
"2424","53800",0,1,"2010",18
"2425","53800",0,1,"2011",18
"2426","54000",0,0,"1987",18
"2427","54000",0,0,"1988",18
"2428","54000",0,0,"1989",18
"2429","54000",0,0,"1990",18
"2430","54000",0,0,"1991",18
"2431","54000",0,0,"1992",18
"2432","54000",0,0,"1993",18
"2433","54000",0,0,"1994",18
"2434","54000",0,1,"1995",18
"2435","54000",0,1,"1996",18
"2436","54000",0,1,"1997",18
"2437","54000",0,1,"1998",18
"2438","54000",0,1,"1999",18
"2439","54000",0,1,"2000",18
"2440","54000",0,1,"2001",18
"2441","54000",0,1,"2002",18
"2442","54000",0,1,"2003",18
"2443","54000",100,1,"2004",18
"2444","54000",0,1,"2005",18
"2445","54000",0,1,"2006",18
"2446","54000",0,1,"2007",18
"2447","54000",0,1,"2008",18
"2448","54000",0,1,"2009",18
"2449","54000",0,1,"2010",18
"2450","54000",0,1,"2011",18
"2451","54200",0,0,"1987",18
"2452","54200",0,0,"1988",18
"2453","54200",0,0,"1989",18
"2454","54200",0,0,"1990",18
"2455","54200",0,0,"1991",18
"2456","54200",100,0,"1992",18
"2457","54200",0,0,"1993",18
"2458","54200",0,0,"1994",18
"2459","54200",0,1,"1995",18
"2460","54200",0,1,"1996",18
"2461","54200",0,1,"1997",18
"2462","54200",0,1,"1998",18
"2463","54200",0,1,"1999",18
"2464","54200",0,1,"2000",18
"2465","54200",0,1,"2001",18
"2466","54200",0,1,"2002",18
"2467","54200",0,1,"2003",18
"2468","54200",0,1,"2004",18
"2469","54200",0,1,"2005",18
"2470","54200",0,1,"2006",18
"2471","54200",0,1,"2007",18
"2472","54200",0,1,"2008",18
"2473","54200",0,1,"2009",18
"2474","54200",100,1,"2010",18
"2475","54200",100,1,"2011",18
"2526","54800",0,0,"1987",18
"2527","54800",0,0,"1988",18
"2528","54800",0,0,"1989",18
"2529","54800",0,0,"1990",18
"2530","54800",0,0,"1991",18
"2531","54800",0,0,"1992",18
"2532","54800",0,0,"1993",18
"2533","54800",0,0,"1994",18
"2534","54800",0,1,"1995",18
"2535","54800",0,1,"1996",18
"2536","54800",0,1,"1997",18
"2537","54800",0,1,"1998",18
"2538","54800",100,1,"1999",18
"2539","54800",0,1,"2000",18
"2540","54800",0,1,"2001",18
"2541","54800",0,1,"2002",18
"2542","54800",100,1,"2003",18
"2543","54800",0,1,"2004",18
"2544","54800",0,1,"2005",18
"2545","54800",100,1,"2006",18
"2546","54800",0,1,"2007",18
"2547","54800",0,1,"2008",18
"2548","54800",100,1,"2009",18
"2549","54800",0,1,"2010",18
"2550","54800",0,1,"2011",18
"2551","55000",0,0,"1987",3
"2552","55000",0,0,"1988",3
"2553","55000",0,0,"1989",3
"2554","55000",0,0,"1990",3
"2555","55000",0,0,"1991",3
"2556","55000",0,0,"1992",3
"2557","55000",0,0,"1993",3
"2558","55000",0,0,"1994",3
"2559","55000",0,0,"1995",3
"2560","55000",0,0,"1996",3
"2561","55000",0,0,"1997",3
"2562","55000",0,0,"1998",3
"2563","55000",0,0,"1999",3
"2564","55000",0,0,"2000",3
"2565","55000",0,0,"2001",3
"2566","55000",0,0,"2002",3
"2567","55000",0,0,"2003",3
"2568","55000",0,0,"2004",3
"2569","55000",0,0,"2005",3
"2570","55000",0,0,"2006",3
"2571","55000",0,0,"2007",3
"2572","55000",0,0,"2008",3
"2573","55000",0,0,"2009",3
"2574","55000",0,1,"2010",3
"2575","55000",100,1,"2011",3
"2576","55200",0,0,"1987",1
"2577","55200",0,0,"1988",1
"2578","55200",0,0,"1989",1
"2579","55200",0,0,"1990",1
"2580","55200",0,0,"1991",1
"2581","55200",0,0,"1992",1
"2582","55200",0,0,"1993",1
"2583","55200",100,0,"1994",1
"2584","55200",0,0,"1995",1
"2585","55200",0,0,"1996",1
"2586","55200",0,0,"1997",1
"2587","55200",0,0,"1998",1
"2588","55200",0,0,"1999",1
"2589","55200",0,0,"2000",1
"2590","55200",0,0,"2001",1
"2591","55200",0,0,"2002",1
"2592","55200",0,0,"2003",1
"2593","55200",100,0,"2004",1
"2594","55200",0,0,"2005",1
"2595","55200",0,0,"2006",1
"2596","55200",0,0,"2007",1
"2597","55200",0,0,"2008",1
"2598","55200",100,0,"2009",1
"2599","55200",100,0,"2010",1
"2600","55200",0,0,"2011",1
"2626","55600",0,0,"1987",23
"2627","55600",0,0,"1988",23
"2628","55600",0,0,"1989",23
"2629","55600",0,1,"1990",23
"2630","55600",100,1,"1991",23
"2631","55600",0,1,"1992",23
"2632","55600",0,1,"1993",23
"2633","55600",0,1,"1994",23
"2634","55600",0,1,"1995",23
"2635","55600",0,1,"1996",23
"2636","55600",0,1,"1997",23
"2637","55600",100,1,"1998",23
"2638","55600",0,1,"1999",23
"2639","55600",0,1,"2000",23
"2640","55600",0,1,"2001",23
"2641","55600",0,1,"2002",23
"2642","55600",0,1,"2003",23
"2643","55600",100,1,"2004",23
"2644","55600",0,1,"2005",23
"2645","55600",0,1,"2006",23
