"Z","D","Y"
1,2,0.957710027694702
1,2,-0.658055484294891
1,2,-0.0418461635708809
1,2,1.45440721511841
1,2,-1.58388066291809
1,2,1.53078329563141
1,2,0.0553008615970612
1,2,-0.434622466564178
1,2,1.17957925796509
1,0,-1.15720725059509
1,0,-0.286076128482819
1,2,0.904958724975586
1,2,-0.367682635784149
1,2,0.50355476140976
1,2,0.753346025943756
1,0,-0.757728815078735
1,1,1.67485392093658
1,2,1.41533386707306
1,2,-0.928957343101501
1,2,1.74464392662048
1,1,-0.56698739528656
1,0,-1.42491507530212
1,0,-1.53809857368469
1,0,-0.548657774925232
1,0,-1.34733998775482
1,0,-0.127543121576309
1,1,0.277901709079742
1,0,-1.28247463703156
1,1,1.48576176166534
1,1,-1.53046834468842
1,1,-0.734960556030273
1,0,-1.23414671421051
1,0,-0.093237116932869
1,0,-0.228873014450073
1,1,1.39262092113495
1,1,0.5938441157341
1,0,-1.60168480873108
1,1,0.373006016016006
1,1,0.901555299758911
1,1,-0.118193820118904
1,1,0.414425432682037
1,0,0.25977098941803
1,2,-0.0830863788723946
1,2,-0.0558792948722839
1,0,-1.43000197410583
1,0,-0.0635072588920593
1,2,1.11753368377686
1,0,0.0515814647078514
1,2,1.62043797969818
1,1,-1.15085852146149
1,1,-0.824268400669098
1,1,-0.881879091262817
1,0,-0.411316394805908
1,2,-0.481295645236969
1,2,-1.60168480873108
1,1,-0.0944797098636627
1,1,1.7602950334549
1,2,-0.0545612648129463
1,1,0.213899210095406
1,2,-0.136970177292824
1,1,-0.155931740999222
1,0,0.460608899593353
1,2,1.63354003429413
1,2,0.587590932846069
1,2,0.159913614392281
1,2,-0.329312384128571
1,2,0.0367772504687309
1,2,1.42513227462769
1,2,1.8270605802536
1,2,0.652395009994507
1,2,0.801432311534882
1,2,-0.480605840682983
1,2,0.751594305038452
1,2,-0.106392383575439
1,2,0.235269263386726
1,2,0.0176572781056166
1,0,-0.0416276827454567
1,0,-0.22174859046936
1,0,-0.464753448963165
1,2,-0.0355514548718929
1,2,-1.13520503044128
1,0,0.155440464615822
1,0,-0.512214779853821
1,2,0.0812508463859558
1,1,1.3185601234436
1,1,0.315559804439545
1,0,-0.667861104011536
1,2,1.27942132949829
1,2,0.129370167851448
1,2,1.43693125247955
1,2,0.312351077795029
1,2,1.10776388645172
1,0,-1.14512610435486
1,1,-0.258797913789749
1,2,-0.0141285480931401
1,1,1.27178740501404
1,2,0.264283329248428
1,2,-0.457574844360352
1,2,-1.54827237129211
1,2,0.49467658996582
1,2,-0.109146989881992
1,0,0.178586736321449
1,2,0.491250514984131
1,2,0.851396143436432
1,1,-0.00479433126747608
